x,y,z
1.30605695,-1.84814696,0.19588992
2.85970582,-0.07068384,0.07392514
-0.73678931,-0.59271103,0.75229894
1.81104101,1.77338018,0.12937237
-0.39281422,1.58162615,0.42939351
2.21720203,-2.19600791,0.04505640
-1.91605475,-2.46888568,0.04465338
2.68611706,2.44892366,0.01491103
-1.68736975,0.21305033,0.39822208
-1.04267696,2.14680562,0.16315133
1.53715340,-2.65109328,0.05032308
-0.63746915,0.15909370,0.87161516
0.64926826,0.23655909,0.85899173
-0.33255899,2.16421220,0.21738005
1.45421962,-2.41434001,0.07977161
-1.63001249,-1.55732662,0.19835108
-2.64925208,-0.56077012,0.09689123
-1.20042362,2.19504885,0.13637005
-0.15414801,2.63329989,0.10917429
-1.99187969,2.95634772,0.01751063
-0.87121626,2.75516092,0.07009771
-0.60010189,-2.96434946,0.05438121
-2.65564894,-2.71374995,0.01016256
0.49984349,-2.11435909,0.22256489
2.30606057,-0.90682742,0.14163489
-2.08954252,1.97950819,0.07156973
0.58684808,2.35593717,0.15314304
0.98843523,-1.87899356,0.23815815
-0.48399192,0.71798491,0.78768816
1.20658552,2.50417191,0.08547827
-0.53561074,-0.21760958,0.89907430
0.02782373,-2.37873857,0.16507255
-2.95588173,-0.25311810,0.06071633
1.15032068,-0.74523059,0.54992193
0.96805607,0.46594798,0.69252840
-2.76959474,-0.36804789,0.08334528
-0.79049936,-2.89592444,0.05679111
2.87419104,2.96398640,0.00440079
-0.47558062,0.26124143,0.91053943
0.01167243,-0.15821547,0.99202066
2.45958095,2.72770423,0.01365061
1.30357126,-2.06483779,0.14986280
0.49242079,-1.86457438,0.30610370
1.78682809,1.84808849,0.12203458
2.18619760,-1.43501352,0.11340006
-0.25867157,1.79536264,0.35087850
-0.14934981,-1.37079910,0.54594721
-0.68369439,-2.80087422,0.07094160
2.80023684,0.10208834,0.08214337
1.18299753,-1.81988140,0.22319676
-2.50066160,1.54707776,0.06377790
2.17775774,0.84719780,0.17585585
-0.11664035,2.54161601,0.12738356
-2.58747656,1.69793014,0.04741709
0.29830353,-1.91534427,0.30238370
-0.49701433,1.80094942,0.32921567
2.26649643,0.85042227,0.15483933
-1.77603238,1.01370985,0.26417601
1.95878766,1.99357732,0.08321047
0.34613215,0.44294442,0.90430533
-2.67233818,-0.20397891,0.10162969
2.83107181,0.81984621,0.06296384
0.07569146,-1.21225543,0.62525222
-1.25473887,-1.90441721,0.19098025
-0.18355895,0.69952703,0.84663447
2.14714670,-1.59690979,0.10236470
-1.17058125,-2.52050934,0.08557349
-1.84394162,-2.99667489,0.01943394
-2.22557252,0.64991641,0.18066780
-1.21284361,-0.82710730,0.50359223
1.68028852,1.51386582,0.19628143
-0.17024181,-0.74894161,0.82880559
-1.63511038,-0.08397931,0.42601798
-2.00289000,-0.55749016,0.25262450
-1.00362314,0.90344875,0.55965687
2.63954624,-0.86316503,0.08587281
-0.94183972,2.78260590,0.06411988
2.92874446,2.61688192,0.00737156
-0.08861727,2.08816742,0.24895780
-1.92501649,2.52180162,0.04060583
2.34684055,-0.30516187,0.16816914
-0.23786776,0.21858238,0.96732707
1.25802806,1.45255556,0.30870292
2.90226950,1.17687555,0.04406681
-2.69894790,2.34407157,0.01711707
-2.41983264,1.29798616,0.09070248
1.32274045,2.98730825,0.03345583
-1.30904998,-0.90896520,0.44554685
-1.89419162,1.99798645,0.08956767
-2.76382872,1.18580894,0.05618651
-2.86891973,1.14831867,0.04785172
1.64691362,-1.04498643,0.29791323
-2.19339944,1.71361075,0.08491589
-0.19367630,2.40225613,0.15741752
0.63538089,-1.68870923,0.35478575
-0.42988920,0.75298102,0.78717819
-2.83736009,-0.64719103,0.06748057
1.70100902,2.93728872,0.02554589
-2.93692065,-0.12700311,0.06388203
1.57133937,-1.63007896,0.19558880
2.35982696,-0.70885425,0.14477980
-0.40296047,0.92303034,0.72405965
0.21325484,-2.54346377,0.12572116
-0.13809964,0.62161152,0.87891607
-0.66474829,2.58734856,0.10315289
2.32454721,2.10217673,0.04386441
2.36360106,-2.59395878,0.01983990
-0.98510181,2.96033927,0.04511956
0.69041852,1.19236154,0.54646736
2.56144537,-2.02631505,0.03352723
2.77235099,-2.92550346,0.00568011
0.05375424,-1.97230418,0.28963318
-0.28305117,2.02905552,0.26289377
-1.32783410,-2.87016405,0.04144399
2.75323124,-1.60111618,0.03960146
-2.14311417,1.54383357,0.10853913
0.47897746,0.51666322,0.85385287
-1.30469839,1.69641426,0.23272957
-1.32595026,1.47690302,0.28537656
-0.57018848,-2.69639168,0.08912029
2.99275761,2.35506851,0.00988802
-2.67020216,-1.63780899,0.04400803
0.47125091,0.32035464,0.90180528
-2.50456705,0.86572894,0.10696206
-2.07287502,-1.98823073,0.07236620
-0.36262235,2.85738754,0.07130782
0.06276079,-0.07106426,0.99714279
-1.44724555,-2.65414383,0.05452839
-1.10125721,2.62357227,0.07600131
-2.47819788,0.51760706,0.13000666
-1.18068130,1.19515919,0.40721979
2.79935064,0.15105474,0.08194925
2.66824429,2.00842773,0.02871865
-0.99073026,-2.80119923,0.06019755
0.42512362,-1.38972981,0.51053523
2.45757235,-0.18210986,0.14470755
-2.96289706,-2.54037830,0.00783946
1.86410142,1.23544002,0.20353303
2.69021732,-0.63801952,0.08774956
-2.45204559,-1.36399206,0.08158953
-2.03131388,-2.97972692,0.01592886
2.76447782,1.31898187,0.05046882
0.22524086,2.00285585,0.27443872
-2.91482019,-0.62975679,0.05897411
-1.45420801,0.38530786,0.48656073
-0.30033795,-1.63388024,0.41542163
1.15745347,0.73318588,0.55015763
1.39896227,-2.92717525,0.03507190
2.97252908,-0.06813662,0.05996217
-1.27493280,0.86523289,0.46968471
0.22932061,2.50915064,0.13255384
0.19994129,-0.71198510,0.84022678
-0.56612844,1.59114122,0.40337300
-1.98502864,0.58612218,0.25573828
2.86473938,2.56207268,0.00907948
2.11990312,-0.60973395,0.21249836
-0.01000183,-1.08542796,0.68725501
0.61947254,2.32285199,0.15887521
-1.63643368,-2.70453359,0.04155717
0.26272242,-2.18168764,0.21501452
1.16982080,-2.50557339,0.08769258
0.09100217,2.05865974,0.25881059
2.94171102,-2.93635546,0.00409056
0.66804994,2.16994293,0.19381148
-0.77415772,-0.29239323,0.80413906
1.63291217,-2.97584833,0.02553793
-1.97722493,-0.59012894,0.25788059
-0.69290512,-1.87919495,0.27890131
-0.91824630,0.74640292,0.64035838
-0.40915743,1.07615274,0.65578363
1.69067896,-0.07483458,0.40186539
-0.09496181,-2.75688285,0.08873030
1.76408670,0.93677283,0.28085642
0.45893342,2.05223270,0.24471644
-0.94758339,1.32194566,0.43081593
1.85987246,1.97974751,0.09549726
-1.57026198,-1.79694286,0.16321488
-1.65370212,2.33332764,0.07401379
0.02701754,-1.06683930,0.69592353
-1.43490452,-2.91957111,0.03443697
-2.94547779,2.06034988,0.01636117
0.88978516,2.65092761,0.08300056
0.06656293,0.93334918,0.75676462
-0.32689311,-1.61138022,0.42294183
2.80181109,-1.48953321,0.04055825
0.42719510,-0.20044276,0.93157460
2.18058947,2.38698648,0.03589383
-2.16329858,-2.10241406,0.05520942
0.41523878,1.95584202,0.28012466
2.20787776,-1.25218315,0.12863570
0.49863454,1.85151702,0.31025945
1.30808507,2.52162719,0.07663801
-0.76773859,-0.43503677,0.78046811
-2.44530290,-0.80969608,0.12099302
-0.25259823,1.81332791,0.34405172
-0.63312365,0.17689729,0.87148741
2.20236109,1.10669429,0.14459976
-1.53602819,0.73697542,0.39696811
2.80040537,-2.08266693,0.02071408
2.74882872,2.06874216,0.02311121
-1.51421014,-1.82534933,0.16689207
-0.91168827,2.59369286,0.09018256
2.37333445,-1.49657225,0.08160400
2.79973333,1.40328584,0.04407363
-0.33936538,-1.29206764,0.56662461
-1.07401773,-1.09328755,0.47348093
0.15656408,-1.13998888,0.65608169
1.12661524,1.48735352,0.33015591
-1.35915291,0.34089071,0.53526012
1.41883905,2.29771474,0.09814534
-2.69005586,-1.15576368,0.06530982
-2.70423304,1.15195513,0.06391774
-0.68227377,1.51769160,0.41421772
-0.87916085,-2.09110732,0.19438541
-1.10620071,-0.59646386,0.60486241
-0.05388142,-0.10309503,0.99570196
-1.07559851,-0.86587566,0.54503436
-1.84645249,-1.06732442,0.23507416
-1.14318271,1.11851936,0.44298406
2.84942564,-1.70480161,0.02991039
-0.53331950,1.25634447,0.55269025
-0.33172334,2.61026518,0.11038000
0.45926994,0.39118513,0.89060847
2.90004461,0.66860542,0.05964389
-1.55039234,-2.58640379,0.05532913
1.08769266,2.18686142,0.14973953
1.29590816,-1.28731328,0.34574356
0.64394650,0.69030699,0.75301144
-2.46852996,2.87467302,0.01035695
1.06123365,0.57301560,0.62939136
-2.61543173,1.34825692,0.06354442
0.57685590,-0.32808229,0.86919837
1.43748706,-2.63780494,0.05655449
-1.73418066,1.78559610,0.13915540
2.04973205,-2.79000695,0.02203516
-2.81787717,1.20394697,0.05034256
2.06287718,-2.86247056,0.01901165
-0.23802570,2.17383142,0.21822660
-1.69447236,-2.05418379,0.10465291
-2.19733113,0.08562897,0.21454878
2.71984301,0.58290423,0.08519040
-2.56400647,-0.25472756,0.12084286
-1.80543948,-0.95541906,0.26497281
-0.91306592,-0.19311422,0.75787082
0.72140909,-1.13150548,0.56372317
0.26880651,-0.37126592,0.93531172
-2.24613905,-0.84652205,0.15977018
-1.26163210,0.39722894,0.57299105
-1.56748937,-1.57245503,0.20822159
-1.71874287,2.93193933,0.02530915
-0.53313398,0.00521972,0.91349034
1.22418872,-1.83502754,0.21248488
-1.69528241,-0.13759950,0.39818292
-0.79992672,2.19849078,0.17513681
-0.65449544,-2.86915924,0.06350076
2.85873918,1.07732471,0.05126270
2.72799814,0.28780678,0.09115259
1.80082550,-1.98265203,0.10192506
-1.55004648,1.90485864,0.14664091
-2.59177612,-0.78669227,0.09679294
-1.09857517,-1.23718783,0.41837644
-1.39923270,1.96875115,0.15614553
0.03555480,0.83115028,0.80228266
1.66636746,2.38955450,0.06711036
2.14993763,0.77930222,0.18926342
2.06918451,1.44490595,0.13167690
-0.84194663,2.01867538,0.21810680
1.12340606,-2.67156218,0.06900504
-1.12299481,1.65629375,0.27952921
-2.63456674,0.68223889,0.09465394
1.20939159,-2.58295322,0.07507856
-2.94103468,0.05146753,0.06366480
-0.54490448,-2.50525153,0.12340095
-1.02372438,1.41568321,0.37850119
1.16026523,0.27901028,0.63553186
1.59747284,2.72144122,0.04201278
-1.17543218,-1.90118777,0.20385919
1.86976209,0.63620072,0.28890684
-1.23649944,-1.73050719,0.23695094
-0.32204184,0.68438991,0.83351361
1.36211116,1.33589821,0.31391322
1.15752138,1.33382598,0.37054076
2.92421083,1.89044394,0.02107981
-1.64903385,2.12130137,0.10046429
0.97390748,-2.53636964,0.09540183
0.65809145,-0.94039706,0.65747318
2.49059073,1.12273512,0.09294660
-2.06182715,-0.00848228,0.25841202
1.51078898,-1.85594432,0.16154610
0.40961170,0.31625742,0.91828861
-1.35200478,-0.55538608,0.50660286
-0.15339052,-0.65977033,0.86411561
-0.99734042,1.85852230,0.24265980
0.47588042,-0.55441000,0.84372877
2.33400366,-2.84127297,0.01351874
0.41582991,-2.65161997,0.10095248
0.79033451,2.13746425,0.19145455
0.11248708,2.76360486,0.08758696
-2.69300696,1.13045602,0.06618824
-1.60284866,-0.81379024,0.35751438
-0.04798962,2.63160189,0.11023580
-1.13858830,0.97681852,0.48852005
-1.90941841,2.06600130,0.08052554
0.02479705,1.59511382,0.44481375
-1.06314124,-0.72516411,0.59027705
-1.45135414,-0.12778679,0.50880270
-0.21608750,-1.88320707,0.31862539
-2.20029445,-1.24791540,0.13045408
2.56647440,1.66875397,0.05063811
2.20621259,2.36387035,0.03586434
1.24572351,1.34676254,0.34256200
-2.36271703,-0.20895782,0.16681970
1.65526353,-2.48094439,0.05893260
1.84774397,-2.65831231,0.03557413
1.60658771,-0.75404661,0.36693009
-2.31620468,-0.21706969,0.17858891
0.86344774,0.65472373,0.68814128
2.00594877,-2.96106287,0.01704783
0.46412041,2.93833734,0.05979707
0.87844425,-0.81636670,0.63269459
-0.24981912,2.08856798,0.24454149
0.17224392,0.20980023,0.97681854
-2.79373885,-2.21736327,0.01743221
0.83377813,1.78539332,0.29056195
-2.51131672,1.25896245,0.08110542
-0.38991243,0.16461651,0.94457617
-1.24406941,0.08731855,0.60952340
0.27256770,-2.47512237,0.13894348
-2.19950199,0.93509369,0.16230911
1.14986041,2.46747093,0.09452749
1.77006922,-2.44053048,0.05539727
-2.01987330,-1.41893130,0.14376963
-2.37412148,2.41384784,0.02602175
-2.12690710,-1.29393654,0.13905490
2.26276537,0.92366203,0.14936724
0.16913557,0.20890899,0.97726461
-0.19643402,0.57796563,0.88815233
-2.35972909,-0.50526659,0.15665420
0.89733604,-1.20005118,0.48933289
2.20799755,-2.70879930,0.02049714
1.96911522,1.46568564,0.14689699
0.75632825,1.47656077,0.41641501
-2.54832770,1.02435444,0.09061828
-2.32561784,0.86180273,0.14114204
-2.70414608,-1.53769721,0.04594736
-1.45512470,-2.86593040,0.03731194
-2.18603120,1.85229238,0.07329705
-1.43971176,-0.05316879,0.51649844
-0.68965167,-1.15897122,0.56048503
2.65789670,-2.38840856,0.01717208
0.66225636,-2.62367045,0.09722395
2.00984271,-0.90679967,0.21276986
1.26210900,1.82842239,0.20779719
-2.32498122,2.51234250,0.02399847
1.41552244,2.38050819,0.08702122
-1.34940671,2.52000501,0.07419837
0.83464708,2.44635206,0.11922824
-0.95422816,0.16334851,0.74205576
2.98603358,-1.68350617,0.02374629
-1.41869112,1.78827950,0.19040642
-1.32521718,-1.71772215,0.22352961
2.58403353,-1.39675634,0.06415663
-2.85213357,-1.60047407,0.03321676
1.18013393,0.08989442,0.64025576
1.35195834,-1.06903495,0.38845421
2.01827146,-2.07506370,0.06944523
2.84663586,-0.28095953,0.07394019
2.85361151,2.24344343,0.01508439
-2.60833945,0.42331713,0.10832267
1.93103594,2.27001364,0.05917925
0.87785960,-1.82476689,0.27111788
0.88405281,-1.99815676,0.21878437
-2.22990044,0.45346275,0.19238909
0.90112300,-0.22002659,0.76041970
2.89489548,0.96103585,0.05173823
2.47091142,1.76776075,0.05296512
-0.36521604,1.50784377,0.46479254
-2.76031216,2.65356704,0.00940364
-0.82623906,-0.61046155,0.71467789
1.95834187,-1.76167955,0.10985097
1.20899461,0.30547584,0.60959126
-0.24393807,-2.33554128,0.17286521
-2.66939079,-1.26689326,0.06209702
-0.43863163,-1.75267167,0.35379244
-0.18585036,-0.62061770,0.87494278
2.57133320,-2.33270055,0.02156535
0.84651662,-2.80894953,0.06459452
-1.13008250,0.94076403,0.50246703
0.15190959,0.66149387,0.86361375
-2.60366815,1.25015362,0.07027549
2.83540941,0.96231864,0.05762261
-0.83964059,-2.31423191,0.14526875
-0.13279587,-1.25352671,0.60303325
-0.86829615,-2.22284034,0.16320287
1.09507038,2.05783441,0.17734614
0.97339295,1.48142193,0.36781948
1.29193386,-1.79083798,0.21179410
-1.39114062,-0.95214456,0.40470801
-1.10598911,2.79968995,0.05589070
-2.24849261,0.56495615,0.18070633
0.93305983,1.80693358,0.26809727
-2.76121724,-1.41245379,0.04679715
0.58609401,-1.73968248,0.34208202
2.21817531,1.70350157,0.08291911
2.34499289,1.11523473,0.11691819
-0.30577344,1.08586758,0.66692145
-0.24417787,0.31580749,0.95054006
-2.53818490,0.38147006,0.12282504
1.02459015,1.41418503,0.37879844
1.92755652,-1.37998511,0.16715255
-1.53206967,-0.88338920,0.36951999
-0.47219471,2.22982062,0.19135184
2.03303602,-1.14680879,0.17652700
2.26272281,0.27785743,0.19122693
-1.54092012,1.21583678,0.29336123
0.30342381,2.99954896,0.05539682
-1.84504110,-0.38825201,0.32252811
-2.38872742,-0.43144274,0.15327321
2.46672301,2.05553028,0.03756240
1.92304503,1.83301867,0.10575289
1.56020941,1.38645529,0.24989343
-2.70740209,-0.22062218,0.09549196
2.06237276,-1.05636528,0.18102905
-0.37173554,0.65238290,0.83572124
-0.94562926,2.25733976,0.14858297
0.27885817,2.30266475,0.18041136
-2.45188054,-2.34900993,0.02547711
1.53987930,-0.42989830,0.44325367
0.49461046,-0.21166826,0.91198425
-1.88045942,2.86569221,0.02376346
-1.87060680,1.06798809,0.22834808
-1.89450809,-0.55652150,0.28908020
-2.65798567,-2.84365268,0.00804429
0.52679070,0.39231096,0.87168768
2.04208907,-2.42354415,0.04088438
-2.89501072,2.00669974,0.01926304
-2.70597213,1.51511196,0.04681945
0.43662166,-0.23694504,0.92445309
1.91697411,-0.42473532,0.29312825
-1.03956666,2.38403379,0.11611797
-0.90231361,-1.26924990,0.46210920
0.57807898,-1.50588023,0.43683717
-1.35472267,2.63518460,0.06113978
-2.84034980,1.85547502,0.02563322
1.41137111,1.92375356,0.16331518
0.75389948,-1.82883711,0.28778269
0.48453599,-2.14022405,0.21593703
1.45010477,-2.84382270,0.03902239
1.05138503,-1.57775095,0.31846864
-1.76470807,1.64514295,0.15680016
-0.88511372,-1.55976949,0.35923362
-2.24333915,1.37461970,0.11042831
-2.22085792,-1.48855041,0.10276848
1.05717448,-0.62824501,0.61792813
2.15160064,2.89897374,0.01578538
2.77639550,-1.53112961,0.04076696
0.77008271,-0.74177624,0.69495321
-1.89539206,-1.19347692,0.20251764
-2.36609793,-2.34225008,0.02935409
1.87710583,-0.06063515,0.32538585
0.47253886,-0.72785602,0.78685697
0.70971013,1.16932251,0.55125436
1.68877253,1.90556728,0.12698995
1.21966337,0.26549829,0.60899302
2.00674952,-2.80682147,0.02260528
-2.66271657,0.71353414,0.08901971
1.48512382,-2.66765562,0.05144314
2.10511654,0.69813794,0.20893368
-1.28318975,1.11017970,0.39994110
0.84268364,-1.81339423,0.28005573
-1.11502762,1.91607689,0.20921819
2.74782640,2.46651079,0.01303772
-2.79945857,1.87852178,0.02684031
0.47875706,-1.16934486,0.60157393
-2.00097872,0.51985807,0.25652991
1.27332123,2.48889090,0.08308541
-1.94465830,-1.07601164,0.20756916
-1.58770043,1.92016693,0.13862056
-0.03377513,-2.94314921,0.06344361
2.48900970,-2.97811978,0.00826987
-1.72971377,1.55826996,0.17812385
-2.13455987,1.56868549,0.10714002
1.55386099,1.73386313,0.17808698
0.00371719,2.58016103,0.12014369
2.47071067,-2.29256213,0.02688785
-2.12031266,-1.60809009,0.10496077
0.87556736,2.42234952,0.12102070
-1.60272512,-1.93658281,0.13379776
-2.05943743,1.09337561,0.17718301
1.10057649,0.18277800,0.67287695
0.56210772,-2.50083794,0.12352083
1.52896475,-1.28841803,0.28012350
-1.14322454,0.12223330,0.65653787
-0.31217006,2.11410070,0.23370854
-0.56716994,1.24523094,0.55103011
2.90453678,0.73129897,0.05752130
-1.24650626,-0.02380266,0.60971527
-1.23109657,-1.20789610,0.38796183
-0.87271075,-2.28453053,0.14901368
0.38756449,-0.54554379,0.86714689
-1.48606353,-2.82888904,0.03876407
2.49173964,-1.73366466,0.05323593
-1.40588661,-0.40509974,0.50591761
2.37489439,-0.48836889,0.15393494
-2.37914962,-2.73422741,0.01527663
0.93937621,0.53436092,0.68950856
2.44191311,0.29810554,0.14567898
-1.98750337,-2.53137418,0.03699170
2.80996176,2.65897831,0.00853276
-0.28269984,-2.40370333,0.15496335
2.67429065,2.12900491,0.02425119
1.06092026,-2.99814161,0.03997444
-1.19047878,2.29368657,0.11934353
-1.87018485,-2.88168161,0.02336324
-1.17758972,1.54687219,0.30027333
-2.44189554,-0.82985513,0.12036308
-2.13679220,1.42930080,0.12201143
-2.37203736,-0.58952877,0.14932699
-0.46233874,-2.57455247,0.11327906
1.77347026,1.60504017,0.16183751
-2.15169867,-2.57248389,0.02787056
-2.21807740,2.53272262,0.02710872
0.86057370,-2.69415579,0.07838046
-1.81690211,-0.12404833,0.34795521
-2.41433977,1.33820659,0.08843669
-1.99890853,-0.64052121,0.24599541
2.54238838,-1.69659915,0.05111330
1.92882752,1.55454577,0.14178209
-0.87561263,1.70576823,0.31029984
0.93492460,2.53616990,0.09772000
0.22365404,-0.74300934,0.82559636
1.06274558,0.03751041,0.69770701
1.09602691,-0.82122934,0.55043219
0.77240409,-1.45750907,0.42058766
-1.40339179,1.50619777,0.25948875
-2.76596148,-0.96208893,0.06522739
-0.26659931,-0.43110335,0.92147295
2.34584331,-0.57795805,0.15598741
0.41698355,1.27596735,0.56350210
1.99434625,2.50677376,0.03814795
2.94974606,1.00053637,0.04558091
-2.01830278,-0.17050442,0.27092755
1.15066583,1.67523069,0.26853967
1.04576144,0.84582794,0.56223469
2.87973268,-2.63633786,0.00781241
2.91360440,-2.42601848,0.01030017
1.12007167,-2.77249834,0.05806997
-1.53831125,-0.25910204,0.46087964
1.79133503,1.95512061,0.10665488
-2.35782519,-1.12150098,0.11418314
1.68419583,-0.69503890,0.34761498
2.46117674,2.45686265,0.02129035
-0.70299963,2.02142067,0.23270803
0.78381177,0.99028867,0.60186950
-0.41914361,-1.39917731,0.50708559
-0.37340967,-2.29775110,0.17818170
-1.13777467,-2.90364706,0.04523946
1.57277772,-2.35793596,0.07752616
2.61705938,-1.24442134,0.06904243
2.64450516,0.31074038,0.10468425
-1.95131229,-2.61599950,0.03369716
2.24846190,-2.18263333,0.04390908
1.42458865,-1.91351579,0.16340882
-1.48297560,0.79189256,0.40671501
-2.59629232,0.69473879,0.10033123
-1.39201640,0.30459436,0.52396824
2.47324942,-1.49699145,0.06991907
0.79907205,-0.77328185,0.67463457
1.32632797,-2.41986170,0.08857634
-1.45708589,-1.64123638,0.21583931
1.31632893,2.38623136,0.09404040
-2.83127096,2.87815048,0.00558092
-0.74807193,0.88595751,0.65182580
0.76052009,2.50093975,0.11360358
-2.12342061,0.85645140,0.18848904
1.93802145,-2.80082108,0.02490810
-1.58981221,2.98057551,0.02645420
0.91368668,-2.40628619,0.12138176
-0.56881714,1.09585081,0.61554641
0.57626157,-1.48298278,0.44675600
-2.35529668,-0.64811332,0.14964256
-2.89852320,0.87560511,0.05402526
2.45738656,-0.38107590,0.13967765
-1.38221995,-1.49672365,0.26681141
1.91806202,-0.99332288,0.22647443
2.99610180,-0.95071130,0.04306461
-1.73141245,2.75594343,0.03432570
-1.40897555,1.79167810,0.19133633
0.97715873,-0.24870737,0.72352229
2.79269181,-1.80107448,0.02974498
2.49488609,1.86609666,0.04551279
0.01725312,-2.05690517,0.26006623
1.77066170,-1.73722670,0.14105235
-2.18552488,-0.80391965,0.17797135
2.86462911,2.28208918,0.01398432
2.78611940,-2.20927999,0.01787213
-2.01762625,-2.26659484,0.05333926
-1.20346125,-0.03615007,0.63038141
-2.39907001,-1.34153675,0.09027333
-1.36969441,0.41236765,0.52136913
1.89573474,-0.29017989,0.31013475
-0.73010636,-0.39024536,0.80400271
-2.46961820,-2.32816218,0.02556007
-0.94664685,-2.15370186,0.17175110
2.88830001,1.92647146,0.02156313
0.77810157,2.31529643,0.14971087
-0.50303432,-1.59189880,0.41181188
-2.00076892,-2.31923699,0.05047066
2.91706078,-2.67949997,0.00677882
1.92509406,0.64978568,0.26872960
-1.31113619,1.29211928,0.34005738
-2.57958783,-0.76314006,0.09990863
-2.66024666,1.07805520,0.07261441
-2.27773110,1.27775289,0.11405210
0.48461150,2.61205369,0.10576591
2.57258053,-2.61075817,0.01389470
-0.01953943,-1.84624966,0.33785967
2.05767289,-2.58884407,0.03077420
-0.32468028,2.20796360,0.20487629
1.25150127,1.75552296,0.22774211
1.39123642,0.44785242,0.50664480
-1.95621776,-2.49801954,0.04058363
-0.83270365,-1.36012585,0.44504961
0.82381294,-1.21368091,0.50413867
-2.57582035,0.36445918,0.11599366
-0.83075887,-1.45173664,0.41043593
0.20879680,-2.56224082,0.12201561
2.97734696,1.38457381,0.03232538
-0.15279862,-1.20551873,0.62498749
1.89634054,-0.28575494,0.31015955
-0.40759629,-2.23400019,0.19369131
1.77834434,1.81528982,0.12801894
0.57248881,0.39319126,0.85767119
2.31957265,2.40951376,0.02841979
-0.53434469,-0.02717062,0.91290799
0.62582652,2.64855403,0.09465077
0.78011208,2.35120923,0.14179240
-0.49570235,0.45875914,0.86484338
-2.13412774,2.60336063,0.02713085
-2.43864356,-1.06146752,0.10522785
-2.89997070,-0.80614702,0.05592224
2.24120559,-2.72713229,0.01894488
-1.58115053,0.53520544,0.41190410
-1.73095950,1.33154382,0.21912937
1.41621240,1.64111514,0.22408909
-1.07990332,-2.10110228,0.16924112
0.03626815,-0.33504557,0.96449489
-2.02493361,-1.93882073,0.08194402
2.75847433,0.97276409,0.06565874
2.10948840,-2.05232177,0.06346991
2.18273774,2.42498210,0.03376362
-0.55935751,-1.61619213,0.39414241
1.57416728,-1.25158640,0.27598876
-2.13674307,2.10543793,0.05702165
-2.94828598,-0.24919434,0.06162793
-2.88016240,-2.85602433,0.00531671
0.51961042,-0.03248249,0.91733924
-0.26763057,-2.49273999,0.13524083
0.10809209,2.91206831,0.06700205
-2.95522116,0.52866942,0.05676299
-0.46388028,-1.46080429,0.47342934
1.30840897,0.38230608,0.55352462
-0.34383779,-2.53879738,0.12377426
1.39331524,1.79934783,0.19233425
-1.60188621,2.55196832,0.05558720
1.87885203,2.24666633,0.06519757
0.53058744,-0.94945439,0.68622045
-1.73542140,-1.04539128,0.27076267
-1.57967714,-2.78947433,0.03796364
0.76818279,0.90840215,0.63730703
1.97963756,0.20942871,0.28325536
-0.50623331,-0.24392177,0.90437362
-1.45019743,2.44578572,0.07626688
2.20206964,-1.99272659,0.06035476
1.01560975,-2.94200240,0.04580247
-0.31148708,-2.56010129,0.12037728
-0.07259883,-1.65977137,0.41537614
-1.77446119,-2.80028670,0.03024795
0.76081578,0.01706226,0.83165019
-0.84754494,-1.11545727,0.53541787
2.97387106,-1.91710195,0.01859279
-0.11889891,1.50050445,0.48617873
-0.08468636,-1.77329204,0.36669352
0.39511072,1.12563061,0.63571504
2.50053602,-0.90441056,0.10533029
1.80490860,0.07096656,0.35396415
-0.29321958,2.60320224,0.11254006
1.31219560,-2.77589019,0.04974516
0.51741299,0.00158704,0.91831251
-0.04579771,2.12653776,0.23690009
-1.84610536,0.52784549,0.30927597
-0.21638242,-1.33877690,0.55687303
-1.52508848,-0.61391319,0.42302544
2.48905290,1.08159377,0.09590230
-0.98755912,2.34487137,0.12737229
2.71358409,-2.75360176,0.00858778
0.19833174,-2.57076707,0.12049090
0.78926627,-1.04969086,0.57751643
0.25764267,-1.60332189,0.43197403
-2.22371630,-1.41041468,0.11000612
-0.74507269,-1.67238001,0.34404907
-2.40512333,-1.82504971,0.05493911
0.73772427,-2.21625620,0.17609919
-0.31875483,2.60372479,0.11188471
1.66790983,-2.13486322,0.09668898
-1.67717711,-1.77357735,0.15007061
-2.01260365,-1.52240566,0.13171821
-0.56200661,2.59808924,0.10548865
2.55951230,1.53428480,0.05874249
1.26253089,1.73819658,0.23013267
-0.48645825,-2.37145044,0.15482973
0.10363302,2.01785925,0.27266843
-2.49472193,-0.55084151,0.12522678
2.90745538,-1.42306184,0.03560110
0.99844383,0.45450050,0.68176281
-1.28757559,1.93309743,0.17956974
0.51485037,1.67191291,0.37751536
-2.34310580,2.33998490,0.03048616
2.79502001,2.56879312,0.01018223
-1.95129007,-1.57126757,0.13562726
0.88818191,-0.45685263,0.72793754
-1.52727322,-2.91222876,0.03199779
1.30536830,2.27592996,0.11178304
1.66092820,-2.07256709,0.10588232
1.04051837,2.16884887,0.15851170
0.68699676,-1.02367607,0.61644144
2.35481456,-0.79119846,0.14024884
-2.52823973,-2.76520647,0.01146393
-1.01451141,-1.03872726,0.51116799
-1.51027512,2.33018210,0.08591597
2.92808377,-2.84671559,0.00494884
-0.66366132,-0.56203516,0.78604025
1.39567620,-2.81160222,0.04344266
1.10835098,-0.77445945,0.55881128
-1.72751258,-1.96415616,0.11327432
